speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms
CH,annotated-0_51968990-1,18829500,18830200,NA,5,18824940,18825540,18834520,18835120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,CH,18824940,CH,18841930,NA,NA,NA
CH,annotated-0_51968990-1,18832200,18832800,NA,5,18824940,18825540,18834520,18835120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,CH,18824940,CH,18841930,NA,NA,NA
CH,annotated-0_51968990-1,18834520,18835120,NA,5,18824940,18825540,NA,NA,NA,NA,NA,NA,NA,NA,CX,18835120,18835920,1,NA,NA,466,CH,18824940,CH,18841930,NA,NA,NA
CH,annotated-0_51968990-1,18835920,18836550,NA,4,NA,NA,18841330,18841930,CX,18835120,18835920,1,NA,NA,NA,NA,NA,NA,NA,NA,466,CH,18824940,CH,18841930,NA,NA,NA
CH,annotated-0_51968990-1,18838050,18838650,NA,4,18835920,18836550,18841330,18841930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,CH,18824940,CH,18841930,NA,NA,NA
CH,annotated-0_51968990-1,18839930,18840530,NA,4,18835920,18836550,18841330,18841930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,CH,18824940,CH,18841930,NA,NA,NA
CH,annotated-0_51968990-1,18841330,18841930,NA,4,18835920,18836550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,CH,18824940,CH,18841930,NA,NA,NA
CH,annotated-0_51968990-1,18843970,18844580,NA,3,NA,NA,18847230,18848160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,18843970,18848160
CH,annotated-0_51968990-1,18845680,18846280,NA,3,18843970,18844580,18847230,18848160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,18843970,18848160
CH,annotated-0_51968990-1,18847230,18848160,NA,3,18843970,18844580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,18843970,18848160
CH,annotated-0_51968990-1,18867190,18868030,NA,1,NA,NA,NA,NA,FA,18864620,18866360,1,NA,NA,NA,NA,NA,NA,NA,NA,467,FA,18864620,CH,18868030,NA,NA,NA
CH,annotated-0_51968990-1,18870210,18871270,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,18872870,18874000,1,NA,NA,468,CH,18870210,FA,18874000,NA,NA,NA
CH,annotated-0_51968990-1,18996760,18997940,NA,2,NA,NA,18999440,19000040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,18996760,19000040
CH,annotated-0_51968990-1,18999440,19000040,NA,2,18996760,18997940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,18996760,19000040
CH,annotated-0_51968990-1,19002160,19002760,NA,4,NA,NA,19007330,19008230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,19002160,19008230
CH,annotated-0_51968990-1,19003580,19004640,NA,4,19002160,19002760,19007330,19008230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,19002160,19008230
CH,annotated-0_51968990-1,19005440,19006490,NA,4,19002160,19002760,19007330,19008230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,19002160,19008230
CH,annotated-0_51968990-1,19007330,19008230,NA,4,19002160,19002760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,19002160,19008230
CH,annotated-0_51968990-1,19050680,19051450,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,19050680,19051450
CH,annotated-0_51968990-1,19072380,19072980,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,19072380,19072980
CH,annotated-0_51968990-1,19228140,19228830,NA,1,NA,NA,NA,NA,FA,19226250,19227250,1,NA,NA,NA,NA,NA,NA,NA,NA,469,FA,19226250,CH,19228830,NA,NA,NA
CH,annotated-0_51968990-1,19353070,19354160,NA,2,NA,NA,19355000,19356450,CX,19351430,19352030,1,NA,NA,NA,NA,NA,NA,NA,NA,470,CX,19351430,FA,19358910,NA,NA,NA
CH,annotated-0_51968990-1,19355000,19356450,NA,2,19353070,19354160,NA,NA,NA,NA,NA,NA,NA,NA,FA,19357780,19358910,1,NA,NA,470,CX,19351430,FA,19358910,NA,NA,NA
CH,annotated-0_51968990-1,19367460,19368060,NA,1,NA,NA,NA,NA,FA,19365300,19367460,2,19361190,19363670,NA,NA,NA,NA,NA,NA,471,FA,19361190,CH,19368060,NA,NA,NA
CH,annotated-0_51968990-1,19376870,19377670,NA,2,NA,NA,19377670,19379690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,CH,19376870,CX,19404580,NA,NA,NA
CH,annotated-0_51968990-1,19377670,19379690,NA,2,19376870,19377670,NA,NA,NA,NA,NA,NA,NA,NA,CX,19381090,19381890,1,NA,NA,472,CH,19376870,CX,19404580,NA,NA,NA
CH,annotated-0_51968990-1,19380490,19381090,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,19382620,19384310,2,19385110,19387760,472,CH,19376870,CX,19404580,NA,NA,NA
CH,annotated-0_51968990-1,19381890,19382620,NA,1,NA,NA,NA,NA,CX,19381090,19381890,1,NA,NA,NA,NA,NA,NA,NA,NA,472,CH,19376870,CX,19404580,NA,NA,NA
CH,annotated-0_51968990-1,19389530,19390530,NA,2,NA,NA,19390530,19391390,FA,19385110,19387760,2,19382620,19384310,NA,NA,NA,NA,NA,NA,472,CH,19376870,CX,19404580,NA,NA,NA
CH,annotated-0_51968990-1,19390530,19391390,NA,2,19389530,19390530,NA,NA,NA,NA,NA,NA,NA,NA,FA,19392580,19395950,2,19396840,19397890,472,CH,19376870,CX,19404580,NA,NA,NA
CH,annotated-0_51968990-1,19398690,19399290,NA,1,NA,NA,NA,NA,CX,19397890,19398690,2,19395950,19396840,NA,NA,NA,NA,NA,NA,472,CH,19376870,CX,19404580,NA,NA,NA
CH,annotated-0_51968990-1,19399290,19400370,NA,2,NA,NA,19401390,19402330,FA,19396840,19397890,2,19392580,19395950,NA,NA,NA,NA,NA,NA,472,CH,19376870,CX,19404580,NA,NA,NA
CH,annotated-0_51968990-1,19401390,19402330,NA,2,19399290,19400370,NA,NA,NA,NA,NA,NA,NA,NA,CX,19403290,19404580,1,NA,NA,472,CH,19376870,CX,19404580,NA,NA,NA
CH,annotated-0_51968990-1,19460160,19460760,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,19460760,19461560,1,NA,NA,473,CH,19460160,CX,19461560,NA,NA,NA
CH,annotated-0_51968990-1,19472070,19473240,NA,1,NA,NA,NA,NA,MA,19469020,19470310,1,NA,NA,CX,19473240,19475440,1,NA,NA,474,MA,19469020,CH,19478830,NA,NA,NA
CH,annotated-0_51968990-1,19478020,19478830,NA,1,NA,NA,NA,NA,FA,19477080,19478020,1,NA,NA,NA,NA,NA,NA,NA,NA,474,MA,19469020,CH,19478830,NA,NA,NA
CH,annotated-0_51968990-1,19481020,19481690,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,19483540,19484250,1,NA,NA,475,CH,19481020,FA,19484250,NA,NA,NA
CH,annotated-0_51968990-1,19487240,19488240,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,19488970,19489780,1,NA,NA,476,CH,19487240,CX,19489780,NA,NA,NA
CH,annotated-0_51968990-1,19488240,19488970,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,CH,19487240,CX,19489780,NA,NA,NA
CH,annotated-0_51968990-1,19499950,19501290,NA,2,NA,NA,19502090,19503660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,19499950,19503660
CH,annotated-0_51968990-1,19502090,19503660,NA,2,19499950,19501290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,19499950,19503660
CH,annotated-0_51968990-1,19508740,19509660,NA,1,NA,NA,NA,NA,CX,19507910,19508740,1,NA,NA,NA,NA,NA,NA,NA,NA,477,CX,19507910,CH,19509660,NA,NA,NA
CH,annotated-0_51968990-1,19514130,19515210,NA,2,NA,NA,19516330,19516930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,19514130,19516930
CH,annotated-0_51968990-1,19516330,19516930,NA,2,19514130,19515210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,19514130,19516930
CH,annotated-0_51968990-1,19528290,19529580,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,19529580,19530970,1,NA,NA,478,CH,19528290,CX,19530970,NA,NA,NA
CH,annotated-0_51968990-1,19534550,19536630,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,19536630,19538120,1,NA,NA,479,CH,19534550,CX,19557200,NA,NA,NA
CH,annotated-0_51968990-1,19538120,19539000,NA,1,NA,NA,NA,NA,CX,19536630,19538120,1,NA,NA,FA,19539000,19540640,1,NA,NA,479,CH,19534550,CX,19557200,NA,NA,NA
CH,annotated-0_51968990-1,19541850,19543320,NA,1,NA,NA,NA,NA,FA,19539000,19540640,1,NA,NA,CX,19545220,19546220,1,NA,NA,479,CH,19534550,CX,19557200,NA,NA,NA
CH,annotated-0_51968990-1,19551490,19552310,NA,1,NA,NA,NA,NA,FA,19548130,19551490,1,NA,NA,FA,19554230,19554840,1,NA,NA,479,CH,19534550,CX,19557200,NA,NA,NA
CH,annotated-0_51968990-1,19552310,19553420,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,19554840,19557200,1,NA,NA,479,CH,19534550,CX,19557200,NA,NA,NA
CH,annotated-0_51968990-1,19576420,19577020,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,19576420,19577020
CH,annotated-0_51968990-1,19627490,19628150,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,19627490,19628150
CH,annotated-0_51968990-1,19632510,19633160,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,19632510,19633160
CH,annotated-0_51968990-1,19635650,19636650,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,19635650,19636650
CH,annotated-0_51968990-1,19665260,19665860,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,19665260,19665860
CH,annotated-0_51968990-1,19671150,19671930,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,19671150,19671930
CH,annotated-0_51968990-1,19717440,19718700,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,19720470,19721880,2,19722890,19723960,480,CH,19717440,FA,19723960,NA,NA,NA
CH,annotated-0_51968990-1,19726940,19727540,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,19729340,19730370,2,19731410,19732040,481,CH,19726940,FA,19732040,NA,NA,NA
CH,annotated-0_51968990-1,19727540,19728540,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,CH,19726940,FA,19732040,NA,NA,NA
CH,annotated-0_51968990-1,19743090,19744470,NA,1,NA,NA,NA,NA,CX,19741320,19742140,1,NA,NA,FA,19745700,19746700,1,NA,NA,482,CX,19741320,FA,19746700,NA,NA,NA
CH,annotated-0_51968990-1,19769750,19770570,NA,1,NA,NA,NA,NA,FA,19764820,19768100,1,NA,NA,NA,NA,NA,NA,NA,NA,483,FA,19764820,CH,19770570,NA,NA,NA
CH,annotated-0_51968990-1,19785950,19786550,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,19785950,19786550
CH,annotated-0_51968990-1,19814370,19815010,NA,2,NA,NA,19816260,19816860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,CH,19814370,CH,19819300,NA,NA,NA
CH,annotated-0_51968990-1,19816260,19816860,NA,2,19814370,19815010,NA,NA,NA,NA,NA,NA,NA,NA,FA,19817660,19818680,1,NA,NA,484,CH,19814370,CH,19819300,NA,NA,NA
CH,annotated-0_51968990-1,19818680,19819300,NA,1,NA,NA,NA,NA,FA,19817660,19818680,1,NA,NA,NA,NA,NA,NA,NA,NA,484,CH,19814370,CH,19819300,NA,NA,NA
CH,annotated-0_51968990-1,19822760,19823760,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,19823760,19824560,1,NA,NA,485,CH,19822760,CX,19824560,NA,NA,NA
CH,annotated-0_51968990-1,19831770,19833000,NA,3,NA,NA,19836820,19837420,FA,19829670,19830700,1,NA,NA,NA,NA,NA,NA,NA,NA,486,FA,19829670,CH,19837420,NA,NA,NA
CH,annotated-0_51968990-1,19834380,19834980,NA,3,19831770,19833000,19836820,19837420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,FA,19829670,CH,19837420,NA,NA,NA
CH,annotated-0_51968990-1,19836820,19837420,NA,3,19831770,19833000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,FA,19829670,CH,19837420,NA,NA,NA
CH,annotated-0_51968990-1,19848820,19849490,NA,2,NA,NA,19850520,19851120,FA,19846490,19847670,1,NA,NA,NA,NA,NA,NA,NA,NA,487,FA,19846490,FA,19865270,NA,NA,NA
CH,annotated-0_51968990-1,19850520,19851120,NA,2,19848820,19849490,NA,NA,NA,NA,NA,NA,NA,NA,CX,19852230,19853230,1,NA,NA,487,FA,19846490,FA,19865270,NA,NA,NA
CH,annotated-0_51968990-1,19854030,19855030,NA,1,NA,NA,NA,NA,CX,19852230,19853230,1,NA,NA,FA,19856770,19857990,4,19864260,19865270,487,FA,19846490,FA,19865270,NA,NA,NA
CH,annotated-0_51968990-1,19856150,19856770,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487,FA,19846490,FA,19865270,NA,NA,NA
CH,annotated-0_51968990-1,19874090,19877470,NA,2,NA,NA,19878270,19878870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,19874090,19878870
CH,annotated-0_51968990-1,19878270,19878870,NA,2,19874090,19877470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,19874090,19878870
CH,annotated-0_51968990-1,19902510,19903110,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,19902510,19903110
CH,annotated-0_51968990-1,19926730,19927330,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,19926730,19927330
CH,annotated-0_51968990-1,19930610,19932080,NA,3,NA,NA,19936590,19939360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,CH,19930610,FA,19940420,NA,NA,NA
CH,annotated-0_51968990-1,19933840,19934660,NA,3,19930610,19932080,19936590,19939360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,CH,19930610,FA,19940420,NA,NA,NA
CH,annotated-0_51968990-1,19936590,19939360,NA,3,19930610,19932080,NA,NA,NA,NA,NA,NA,NA,NA,FA,19939360,19940420,1,NA,NA,488,CH,19930610,FA,19940420,NA,NA,NA
CH,annotated-0_51968990-1,19942560,19943960,NA,2,NA,NA,19945120,19947090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,CH,19942560,CH,19949660,NA,NA,NA
CH,annotated-0_51968990-1,19945120,19947090,NA,2,19942560,19943960,NA,NA,NA,NA,NA,NA,NA,NA,FA,19948260,19949060,1,NA,NA,489,CH,19942560,CH,19949660,NA,NA,NA
CH,annotated-0_51968990-1,19949060,19949660,NA,1,NA,NA,NA,NA,FA,19948260,19949060,1,NA,NA,NA,NA,NA,NA,NA,NA,489,CH,19942560,CH,19949660,NA,NA,NA
CH,annotated-0_51968990-1,19960890,19961490,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,19960890,19961490
CH,annotated-0_51968990-1,19967250,19968020,NA,1,NA,NA,NA,NA,FA,19965230,19966230,1,NA,NA,NA,NA,NA,NA,NA,NA,490,FA,19965230,CH,19968020,NA,NA,NA
CH,annotated-0_51968990-1,19970470,19971070,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,19970470,19971070
CH,annotated-0_51968990-1,20015740,20018920,NA,3,NA,NA,20021430,20022230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,CH,20015740,CH,20027470,NA,NA,NA
CH,annotated-0_51968990-1,20019740,20020540,NA,3,20015740,20018920,20021430,20022230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,CH,20015740,CH,20027470,NA,NA,NA
CH,annotated-0_51968990-1,20021430,20022230,NA,3,20015740,20018920,NA,NA,NA,NA,NA,NA,NA,NA,MA,20023830,20024830,1,NA,NA,491,CH,20015740,CH,20027470,NA,NA,NA
CH,annotated-0_51968990-1,20024830,20025470,NA,2,NA,NA,20026820,20027470,MA,20023830,20024830,1,NA,NA,NA,NA,NA,NA,NA,NA,491,CH,20015740,CH,20027470,NA,NA,NA
CH,annotated-0_51968990-1,20026820,20027470,NA,2,20024830,20025470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,CH,20015740,CH,20027470,NA,NA,NA
CH,annotated-0_51968990-1,20101110,20102100,NA,1,NA,NA,NA,NA,CX,20100310,20101110,1,NA,NA,NA,NA,NA,NA,NA,NA,492,CX,20100310,CH,20102100,NA,NA,NA
CH,annotated-0_51968990-1,20106820,20107460,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,20107460,20108260,1,NA,NA,493,CH,20106820,CX,20108260,NA,NA,NA
CH,annotated-0_51968990-1,20168500,20169380,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,20170180,20170810,1,NA,NA,494,CH,20168500,CX,20173730,NA,NA,NA
CH,annotated-0_51968990-1,20171610,20172230,NA,1,NA,NA,NA,NA,CX,20170180,20170810,1,NA,NA,CX,20172230,20173130,2,20173130,20173730,494,CH,20168500,CX,20173730,NA,NA,NA
CH,annotated-0_51968990-1,20181410,20182170,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,20183070,20183680,1,NA,NA,495,CH,20181410,CX,20183680,NA,NA,NA
CH,annotated-0_51968990-1,20234000,20235210,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,20237200,20238240,1,NA,NA,496,CH,20234000,FA,20238240,NA,NA,NA
CH,annotated-0_51968990-1,20272390,20273180,NA,2,NA,NA,20274110,20274710,CX,20270140,20271590,1,NA,NA,NA,NA,NA,NA,NA,NA,497,CX,20270140,CH,20274710,NA,NA,NA
CH,annotated-0_51968990-1,20274110,20274710,NA,2,20272390,20273180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,CX,20270140,CH,20274710,NA,NA,NA
CH,annotated-0_51968990-1,20291770,20292850,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,20291770,20292850
CH,annotated-0_51968990-1,20365440,20366040,NA,1,NA,NA,NA,NA,CX,20364640,20365440,1,NA,NA,NA,NA,NA,NA,NA,NA,498,CX,20364640,CH,20366040,NA,NA,NA
CH,annotated-0_51968990-1,20369650,20370250,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,20369650,20370250
CH,annotated-0_51968990-1,20388820,20389820,NA,1,NA,NA,NA,NA,CX,20384610,20387930,3,20381900,20382500,NA,NA,NA,NA,NA,NA,499,CX,20381900,CH,20389820,NA,NA,NA
CH,annotated-0_51968990-1,20407480,20408550,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,20408550,20409350,1,NA,NA,500,CH,20407480,FA,20425030,NA,NA,NA
CH,annotated-0_51968990-1,20409350,20410100,NA,1,NA,NA,NA,NA,FA,20408550,20409350,1,NA,NA,CX,20410100,20411290,1,NA,NA,500,CH,20407480,FA,20425030,NA,NA,NA
CH,annotated-0_51968990-1,20411290,20412290,NA,1,NA,NA,NA,NA,CX,20410100,20411290,1,NA,NA,FA,20412290,20413090,1,NA,NA,500,CH,20407480,FA,20425030,NA,NA,NA
CH,annotated-0_51968990-1,20414330,20414930,NA,1,NA,NA,NA,NA,CX,20413090,20414330,1,NA,NA,FA,20414930,20418550,2,20420360,20421360,500,CH,20407480,FA,20425030,NA,NA,NA
CH,annotated-0_51968990-1,20422160,20422760,NA,1,NA,NA,NA,NA,FA,20420360,20421360,2,20414930,20418550,FA,20423840,20425030,1,NA,NA,500,CH,20407480,FA,20425030,NA,NA,NA
CH,annotated-0_51968990-1,20452570,20453410,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,20454730,20455790,1,NA,NA,501,CH,20452570,FA,20455790,NA,NA,NA
CH,annotated-0_51968990-1,20481560,20482170,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,20481560,20482170
CH,annotated-0_51968990-1,20484270,20484870,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,20484270,20484870
CH,annotated-0_51968990-1,20501970,20502570,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,20502570,20503830,1,NA,NA,502,CH,20501970,FA,20503830,NA,NA,NA
CH,annotated-0_51968990-1,20507430,20508040,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,20507430,20508040
CH,annotated-0_51968990-1,20512290,20512890,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,20514120,20515120,1,NA,NA,503,CH,20512290,CH,20518760,NA,NA,NA
CH,annotated-0_51968990-1,20516360,20517250,NA,2,NA,NA,20518160,20518760,FA,20514120,20515120,1,NA,NA,NA,NA,NA,NA,NA,NA,503,CH,20512290,CH,20518760,NA,NA,NA
CH,annotated-0_51968990-1,20518160,20518760,NA,2,20516360,20517250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,CH,20512290,CH,20518760,NA,NA,NA
CH,annotated-0_51968990-1,20536910,20539190,NA,4,NA,NA,20542950,20543870,CX,20534980,20535780,2,20534380,20534980,NA,NA,NA,NA,NA,NA,504,CX,20534380,CH,20543870,NA,NA,NA
CH,annotated-0_51968990-1,20540120,20540730,NA,4,20536910,20539190,20542950,20543870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,CX,20534380,CH,20543870,NA,NA,NA
CH,annotated-0_51968990-1,20541530,20542130,NA,4,20536910,20539190,20542950,20543870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,CX,20534380,CH,20543870,NA,NA,NA
CH,annotated-0_51968990-1,20542950,20543870,NA,4,20536910,20539190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,CX,20534380,CH,20543870,NA,NA,NA
CH,annotated-0_51968990-1,20556840,20557450,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,20556840,20557450
CH,annotated-0_51968990-1,20595750,20596350,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,20595750,20596350
CH,annotated-0_51968990-1,20604890,20605490,NA,1,NA,NA,NA,NA,CX,20602920,20603920,1,NA,NA,NA,NA,NA,NA,NA,NA,505,CX,20602920,CH,20605490,NA,NA,NA
CH,annotated-0_51968990-1,20607650,20608450,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,20607650,20608450
CH,annotated-0_51968990-1,20612880,20613480,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,20612880,20613480
CH,annotated-0_51968990-1,20617880,20618480,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,20617880,20618480
CH,annotated-0_51968990-1,20670110,20671220,NA,1,NA,NA,NA,NA,FA,20669070,20670110,2,20667200,20668270,NA,NA,NA,NA,NA,NA,506,FA,20667200,CH,20671220,NA,NA,NA
CH,annotated-0_51968990-1,20679490,20680170,NA,1,NA,NA,NA,NA,FA,20677480,20678610,1,NA,NA,FA,20680170,20681290,2,20683020,20684480,507,FA,20677480,FA,20684480,NA,NA,NA
CH,annotated-0_51968990-1,20706870,20707590,NA,3,NA,NA,20711950,20713280,CX,20706070,20706870,1,NA,NA,NA,NA,NA,NA,NA,NA,508,CX,20706070,FA,20715130,NA,NA,NA
CH,annotated-0_51968990-1,20708430,20709980,NA,3,20706870,20707590,20711950,20713280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,CX,20706070,FA,20715130,NA,NA,NA
CH,annotated-0_51968990-1,20711950,20713280,NA,3,20706870,20707590,NA,NA,NA,NA,NA,NA,NA,NA,FA,20714080,20715130,1,NA,NA,508,CX,20706070,FA,20715130,NA,NA,NA
CH,annotated-0_51968990-1,20717310,20719620,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,20719620,20720630,1,NA,NA,509,CH,20717310,FA,20720630,NA,NA,NA
CH,annotated-0_51968990-1,20724480,20725080,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,20724480,20725080
